dir,t_entry,entry_bar,eval_bar,entry,sl,tp,risk,swing,zone_lo,zone_hi,tap,pivot,spread,tp_used,result,exit_t,dur_min,mfe_pips,gross_pips,time,exit_time,risk_pips,cost_pips,net_pips,month
1,1614157500,53501,53511,1.21648,1.21512,1.2192,0.0013600000000000279,1.21522,1.21523,1.21524,1614154500,1614157200,3e-05,1.2192,-1,1614162300,80.0,9.699999999999154,-13.600000000000279,2021-02-24 09:05:00,2021-02-24 10:25:00,13.600000000000279,0.3,-13.90000000000028,2021-02
-1,1614195840,54140,54141,1.21486,1.21516,1.2142600000000001,0.00029999999999996696,1.21506,1.21483,1.21507,1614192060,1614195000,4e-05,1.2142600000000001,-1,1614197100,21.0,2.60000000000149,-2.9999999999996696,2021-02-24 19:44:00,2021-02-24 20:05:00,2.9999999999996696,0.4,-3.3999999999996695,2021-02
1,1614213660,54434,54443,1.21633,1.21593,1.2171299999999998,0.00039999999999995595,1.21603,1.21575,1.21619,1614206640,1614213300,4e-05,1.2171299999999998,-1,1614215160,25.0,1.500000000000945,-3.9999999999995595,2021-02-25 00:41:00,2021-02-25 01:06:00,3.9999999999995595,0.4,-4.39999999999956,2021-02
1,1614249000,55023,55023,1.22293,1.22105,1.2266900000000003,0.0018800000000001038,1.22115,1.22077,1.22125,1614245580,1614246300,3e-05,1.2266900000000003,-1,1614261600,210.0,8.399999999999519,-18.800000000001038,2021-02-25 10:30:00,2021-02-25 14:00:00,18.800000000001038,0.3,-19.10000000000104,2021-02
-1,1614283620,55600,55600,1.21817,1.2194099999999999,1.2156900000000002,0.0012399999999999078,1.21931,1.21886,1.21913,1614280200,1614280800,3e-05,1.2156900000000002,1,1614298440,247.0,25.399999999999867,24.799999999998157,2021-02-25 20:07:00,2021-02-26 00:14:00,12.399999999999078,0.3,24.499999999998156,2021-02
-1,1614336720,56482,56482,1.21189,1.21301,1.20965,0.0011200000000000099,1.21291,1.21257,1.21321,1614333600,1614335700,3e-05,1.20965,1,1614339120,40.0,23.999999999999577,22.400000000000198,2021-02-26 10:52:00,2021-02-26 11:32:00,11.200000000000099,0.3,22.100000000000197,2021-02
-1,1614343980,56603,56610,1.21157,1.21249,1.20973,0.0009200000000000319,1.21239,1.21211,1.2126,1614337380,1614343500,3e-05,1.20973,-1,1614346980,50.0,10.099999999999554,-9.200000000000319,2021-02-26 12:53:00,2021-02-26 13:43:00,9.200000000000319,0.3,-9.50000000000032,2021-02
-1,1614345720,56632,56640,1.21143,1.21458,1.20513,0.003149999999999986,1.21448,1.214,1.21454,1614331980,1614345300,3e-05,1.20513,1,1614588180,4041.0,63.40000000000012,62.99999999999972,2021-02-26 13:22:00,2021-03-01 08:43:00,31.49999999999986,0.3,62.699999999999726,2021-02
-1,1614366060,56971,56980,1.20801,1.20873,1.20657,0.0007200000000000539,1.20863,1.2086,1.20881,1614363840,1614365700,3e-05,1.20657,-1,1614368040,33.0,2.900000000001235,-7.200000000000539,2021-02-26 19:01:00,2021-02-26 19:34:00,7.200000000000539,0.3,-7.500000000000539,2021-02
-1,1614372300,57075,57085,1.20753,1.20909,1.20441,0.0015600000000000058,1.20899,1.20898,1.20911,1614368460,1614372000,3e-05,1.20441,-1,1614555720,3057.0,13.199999999999878,-15.600000000000058,2021-02-26 20:45:00,2021-02-28 23:42:00,15.600000000000058,0.3,-15.900000000000059,2021-02
1,1614561300,57344,57354,1.20883,1.20821,1.2100700000000002,0.0006200000000000649,1.20831,1.20828,1.20902,1614556800,1614561000,4e-05,1.2100700000000002,-1,1614564960,61.0,7.299999999998974,-6.200000000000649,2021-03-01 01:15:00,2021-03-01 02:16:00,6.200000000000649,0.4,-6.60000000000065,2021-03
-1,1614589200,57808,57818,1.20532,1.20799,1.19998,0.00266999999999995,1.20789,1.20764,1.20837,1614585600,1614588900,2e-05,1.19998,1,1614672420,1387.0,53.49999999999966,53.399999999999004,2021-03-01 09:00:00,2021-03-02 08:07:00,26.699999999999502,0.2,53.199999999999,2021-03
-1,1614597060,57939,57948,1.20512,1.20566,1.20404,0.0005399999999999849,1.20556,1.20524,1.20541,1614595380,1614596700,3e-05,1.20404,1,1614598860,30.0,11.200000000000099,10.799999999999699,2021-03-01 11:11:00,2021-03-01 11:41:00,5.399999999999849,0.3,10.499999999999698,2021-03
-1,1614609360,58144,58153,1.20482,1.20706,1.20034,0.0022400000000000198,1.20696,1.20569,1.20622,1614607500,1614609000,3e-05,1.20034,1,1614671640,1038.0,45.20000000000079,44.800000000000395,2021-03-01 14:36:00,2021-03-02 07:54:00,22.400000000000198,0.3,44.5000000000004,2021-03
-1,1614625920,58420,58420,1.20439,1.20481,1.2035500000000003,0.0004199999999998649,1.20471,1.20449,1.20491,1614623940,1614624600,2e-05,1.2035500000000003,-1,1614628260,39.0,1.80000000000069,-4.199999999998649,2021-03-01 19:12:00,2021-03-01 19:51:00,4.199999999998649,0.2,-4.399999999998649,2021-03
1,1614683880,59376,59378,1.2025,1.20178,1.2039399999999996,0.0007199999999998319,1.20188,1.20177,1.20201,1614681000,1614683100,3e-05,1.2039399999999996,1,1614694500,177.0,16.80000000000126,14.399999999996638,2021-03-02 11:18:00,2021-03-02 14:15:00,7.199999999998319,0.3,14.099999999996637,2021-03
1,1614688380,59451,59451,1.20275,1.20231,1.20363,0.00043999999999999595,1.20241,1.20245,1.20301,1614686400,1614687000,3e-05,1.20363,1,1614689580,20.0,9.300000000000974,8.799999999999919,2021-03-02 12:33:00,2021-03-02 12:53:00,4.3999999999999595,0.3,8.499999999999918,2021-03
1,1614698940,59627,59628,1.20393,1.20339,1.20501,0.0005399999999999849,1.20349,1.20351,1.20378,1614696000,1614698100,3e-05,1.20501,1,1614700500,26.0,19.100000000000783,10.799999999999699,2021-03-02 15:29:00,2021-03-02 15:55:00,5.399999999999849,0.3,10.499999999999698,2021-03
1,1614712800,59858,59868,1.2086,1.20825,1.2092999999999996,0.00034999999999985043,1.20835,1.20789,1.20838,1614712020,1614712500,2e-05,1.2092999999999996,-1,1614714600,30.0,1.40000000000029,-3.4999999999985043,2021-03-02 19:20:00,2021-03-02 19:50:00,3.4999999999985043,0.2,-3.6999999999985045,2021-03
1,1614748740,60454,60455,1.20887,1.20855,1.2095099999999996,0.00031999999999987594,1.20865,1.20856,1.20878,1614747780,1614747900,3e-05,1.2095099999999996,-1,1614749940,20.0,0.0,-3.1999999999987594,2021-03-03 05:19:00,2021-03-03 05:39:00,3.1999999999987594,0.3,-3.499999999998759,2021-03
1,1614762420,60682,60685,1.20792,1.20731,1.20914,0.0006099999999999994,1.20741,1.20607,1.20746,1614760620,1614761700,3e-05,1.20914,1,1614764040,27.0,21.499999999998742,12.199999999999989,2021-03-03 09:07:00,2021-03-03 09:34:00,6.099999999999994,0.3,11.899999999999988,2021-03
-1,1614775560,60901,60901,1.2066,1.20692,1.2059599999999997,0.000320000000000098,1.20682,1.20637,1.20689,1614773520,1614774000,3e-05,1.2059599999999997,1,1614776700,19.0,7.800000000000029,6.40000000000196,2021-03-03 12:46:00,2021-03-03 13:05:00,3.20000000000098,0.3,6.10000000000196,2021-03
-1,1614806940,61424,61425,1.20627,1.20672,1.2053699999999998,0.00045000000000006146,1.20662,1.20631,1.20714,1614805200,1614806100,3e-05,1.2053699999999998,1,1614813600,111.0,11.999999999998678,9.00000000000123,2021-03-03 21:29:00,2021-03-03 23:20:00,4.500000000000615,0.3,8.700000000001229,2021-03
-1,1614848640,62107,62113,1.2038,1.20501,1.2013800000000001,0.0012099999999999334,1.20491,1.20456,1.20589,1614846600,1614848100,3e-05,1.2013800000000001,-1,1614875400,446.0,15.799999999999148,-12.099999999999334,2021-03-04 09:04:00,2021-03-04 16:30:00,12.099999999999334,0.3,-12.399999999999334,2021-03
-1,1614876780,62576,62583,1.20474,1.20546,1.2032999999999998,0.0007200000000000539,1.20536,1.20516,1.2052,1614875400,1614876300,2e-05,1.2032999999999998,1,1614877920,19.0,14.799999999999258,14.400000000001079,2021-03-04 16:53:00,2021-03-04 17:12:00,7.200000000000539,0.2,14.20000000000108,2021-03
-1,1614901500,62983,62993,1.1964,1.19691,1.1953799999999999,0.0005100000000000104,1.19681,1.19655,1.19753,1614900600,1614901200,3e-05,1.1953799999999999,1,1614907080,93.0,10.799999999999699,10.200000000000209,2021-03-04 23:45:00,2021-03-05 01:18:00,5.1000000000001044,0.3,9.900000000000208,2021-03
1,1615261680,66088,66088,1.18587,1.18525,1.18711,0.0006200000000000649,1.18535,1.18514,1.18543,1615258800,1615260300,2e-05,1.18711,-1,1615273380,195.0,8.300000000001084,-6.200000000000649,2021-03-09 03:48:00,2021-03-09 07:03:00,6.200000000000649,0.2,-6.40000000000065,2021-03
1,1615264020,66127,66127,1.18569,1.18452,1.1880299999999997,0.0011699999999998933,1.18462,1.18443,1.18501,1615257180,1615261500,4e-05,1.1880299999999997,1,1615276080,201.0,24.800000000000377,23.399999999997867,2021-03-09 04:27:00,2021-03-09 07:48:00,11.699999999998933,0.4,22.99999999999787,2021-03
1,1615281600,66420,66420,1.18981,1.18753,1.1943700000000002,0.0022800000000000598,1.18763,1.18632,1.18763,1615276800,1615279500,3e-05,1.1943700000000002,-1,1615353000,1190.0,17.499999999999183,-22.800000000000598,2021-03-09 09:20:00,2021-03-10 05:10:00,22.800000000000598,0.3,-23.1000000000006,2021-03
1,1615286040,66494,66500,1.19037,1.18987,1.1913699999999998,0.0004999999999999449,1.18997,1.18978,1.1905,1615284000,1615285500,3e-05,1.1913699999999998,-1,1615286700,11.0,0.9999999999998899,-4.999999999999449,2021-03-09 10:34:00,2021-03-09 10:45:00,4.999999999999449,0.3,-5.299999999999449,2021-03
1,1615297920,66692,66700,1.18931,1.18812,1.1916900000000001,0.0011900000000000244,1.18822,1.18794,1.18853,1615295880,1615296300,3e-05,1.1916900000000001,-1,1615341960,734.0,15.899999999999803,-11.900000000000244,2021-03-09 13:52:00,2021-03-10 02:06:00,11.900000000000244,0.3,-12.200000000000244,2021-03
1,1615329180,67210,67210,1.18966,1.18915,1.19068,0.0005100000000000104,1.18925,1.18922,1.18968,1615327320,1615328100,8e-05,1.19068,-1,1615334700,92.0,6.200000000000649,-5.1000000000001044,2021-03-09 22:33:00,2021-03-10 00:05:00,5.1000000000001044,0.8,-5.900000000000104,2021-03
-1,1615339140,67374,67375,1.18932,1.18986,1.18824,0.0005399999999999849,1.18976,1.18948,1.18957,1615337640,1615338300,3e-05,1.18824,1,1615341780,44.0,11.099999999999444,10.799999999999699,2021-03-10 01:19:00,2021-03-10 02:03:00,5.399999999999849,0.3,10.499999999999698,2021-03
-1,1615392180,68258,68265,1.18927,1.18992,1.18797,0.0006500000000000394,1.18982,1.18957,1.19058,1615390200,1615391700,2e-05,1.18797,-1,1615395180,50.0,4.500000000000615,-6.500000000000394,2021-03-10 16:03:00,2021-03-10 16:53:00,6.500000000000394,0.2,-6.7000000000003945,2021-03
1,1615402620,68432,68435,1.19135,1.19078,1.1924899999999998,0.0005699999999999594,1.19088,1.18982,1.1911,1615401540,1615401900,3e-05,1.1924899999999998,1,1615409160,109.0,13.199999999999878,11.399999999999189,2021-03-10 18:57:00,2021-03-10 20:46:00,5.699999999999594,0.3,11.099999999999188,2021-03
1,1615453680,69278,69280,1.1965,1.19551,1.1984799999999995,0.0009899999999998244,1.19561,1.19575,1.19576,1615451400,1615452900,2e-05,1.1984799999999995,-1,1615466700,217.0,3.700000000002035,-9.899999999998244,2021-03-11 09:08:00,2021-03-11 12:45:00,9.899999999998244,0.2,-10.099999999998243,2021-03
1,1615468200,69520,69530,1.1953,1.19413,1.1976400000000003,0.0011700000000001154,1.19423,1.19345,1.19486,1615466700,1615467900,3e-05,1.1976400000000003,-1,1615473480,88.0,20.800000000000818,-11.700000000001154,2021-03-11 13:10:00,2021-03-11 14:38:00,11.700000000001154,0.3,-12.000000000001155,2021-03
-1,1615525980,70471,70473,1.19651,1.19685,1.19583,0.00034000000000000696,1.19675,1.19669,1.19701,1615522800,1615525200,3e-05,1.19583,1,1615529040,51.0,7.299999999998974,6.800000000000139,2021-03-12 05:13:00,2021-03-12 06:04:00,3.4000000000000696,0.3,6.500000000000139,2021-03
1,1615556160,70974,70983,1.19371,1.19273,1.19567,0.0009799999999999809,1.19283,1.19242,1.19283,1615554720,1615555800,2e-05,1.19567,-1,1615556880,12.0,3.1000000000003247,-9.799999999999809,2021-03-12 13:36:00,2021-03-12 13:48:00,9.799999999999809,0.2,-9.999999999999808,2021-03
-1,1615799700,72208,72208,1.19287,1.19411,1.1903900000000003,0.0012399999999999078,1.19401,1.19391,1.19404,1615798380,1615798800,3e-05,1.1903900000000003,-1,1615890660,1516.0,17.700000000000493,-12.399999999999078,2021-03-15 09:15:00,2021-03-16 10:31:00,12.399999999999078,0.3,-12.69999999999908,2021-03
-1,1615848540,73019,73025,1.19274,1.19307,1.1920799999999996,0.0003300000000001635,1.19297,1.19276,1.19295,1615845600,1615848000,3e-05,1.1920799999999996,-1,1615853760,87.0,3.1999999999987594,-3.300000000001635,2021-03-15 22:49:00,2021-03-16 00:16:00,3.300000000001635,0.3,-3.600000000001635,2021-03
-1,1615883760,73605,73609,1.19249,1.19286,1.19175,0.00036999999999998145,1.19276,1.19265,1.19323,1615882680,1615883100,2e-05,1.19175,-1,1615884480,12.0,2.500000000000835,-3.6999999999998145,2021-03-16 08:36:00,2021-03-16 08:48:00,3.6999999999998145,0.2,-3.8999999999998147,2021-03
1,1615889400,73699,73704,1.19316,1.19255,1.19438,0.0006099999999999994,1.19265,1.19241,1.19273,1615887960,1615888800,3e-05,1.19438,1,1615891080,28.0,12.300000000000644,12.199999999999989,2021-03-16 10:10:00,2021-03-16 10:38:00,6.099999999999994,0.3,11.899999999999988,2021-03
-1,1615903920,73941,73949,1.19065,1.19455,1.18285,0.0039000000000000146,1.19445,1.19398,1.19429,1615897800,1615903500,2e-05,1.18285,-1,1616004060,1669.0,24.599999999999067,-39.00000000000014,2021-03-16 14:12:00,2021-03-17 18:01:00,39.00000000000014,0.2,-39.200000000000145,2021-03
1,1615919460,74200,74209,1.19063,1.18998,1.1919300000000002,0.0006500000000000394,1.19008,1.18966,1.19011,1615917300,1615919100,2e-05,1.1919300000000002,-1,1615928460,150.0,3.6999999999998145,-6.500000000000394,2021-03-16 18:31:00,2021-03-16 21:01:00,6.500000000000394,0.2,-6.7000000000003945,2021-03
-1,1616000280,75538,75545,1.19011,1.19042,1.18949,0.00031000000000003247,1.19032,1.18989,1.19056,1615998600,1615999800,3e-05,1.18949,-1,1616001960,28.0,3.5000000000007248,-3.1000000000003247,2021-03-17 16:58:00,2021-03-17 17:26:00,3.1000000000003247,0.3,-3.4000000000003245,2021-03
1,1616022180,75892,75899,1.19805,1.19769,1.1987700000000003,0.000360000000000138,1.19779,1.19731,1.19829,1616021100,1616021700,5e-05,1.1987700000000003,-1,1616030820,144.0,7.199999999998319,-3.60000000000138,2021-03-17 23:03:00,2021-03-18 01:27:00,3.60000000000138,0.5,-4.10000000000138,2021-03
-1,1616118360,77487,77496,1.19084,1.19139,1.1897399999999998,0.0005500000000000504,1.19129,1.191,1.19548,1616117460,1616118000,3e-05,1.1897399999999998,-1,1616124240,98.0,6.399999999999739,-5.5000000000005045,2021-03-19 01:46:00,2021-03-19 03:24:00,5.5000000000005045,0.3,-5.800000000000504,2021-03
1,1616132700,77726,77726,1.19151,1.19098,1.1925700000000004,0.0005300000000001415,1.19108,1.19087,1.19145,1616130720,1616131800,4e-05,1.1925700000000004,1,1616136240,59.0,11.900000000000244,10.60000000000283,2021-03-19 05:45:00,2021-03-19 06:44:00,5.300000000001415,0.4,10.200000000002829,2021-03
1,1616138640,77825,77826,1.19273,1.19187,1.1944500000000002,0.0008600000000000829,1.19197,1.19169,1.19199,1616135580,1616137800,3e-05,1.1944500000000002,-1,1616145060,107.0,9.799999999999809,-8.60000000000083,2021-03-19 07:24:00,2021-03-19 09:11:00,8.60000000000083,0.3,-8.90000000000083,2021-03
1,1616143320,77903,77911,1.19259,1.19232,1.19313,0.00026999999999999247,1.19242,1.19216,1.19258,1616142480,1616142900,2e-05,1.19313,-1,1616144100,13.0,3.1999999999987594,-2.6999999999999247,2021-03-19 08:42:00,2021-03-19 08:55:00,2.6999999999999247,0.2,-2.899999999999925,2021-03
-1,1616163300,78236,78236,1.18783,1.18896,1.1855699999999998,0.0011300000000000754,1.18886,1.18852,1.18946,1616160660,1616162100,2e-05,1.1855699999999998,-1,1616166360,51.0,0.0,-11.300000000000754,2021-03-19 14:15:00,2021-03-19 15:06:00,11.300000000000754,0.2,-11.500000000000753,2021-03
-1,1616373840,78863,78864,1.18869,1.18934,1.18739,0.0006500000000000394,1.18924,1.18909,1.18999,1616371560,1616373000,3e-05,1.18739,-1,1616382000,136.0,11.799999999999589,-6.500000000000394,2021-03-22 00:44:00,2021-03-22 03:00:00,6.500000000000394,0.3,-6.800000000000394,2021-03
1,1616405520,79391,79399,1.18976,1.18935,1.19058,0.00041000000000002146,1.18945,1.18822,1.1902,1616403600,1616405100,2e-05,1.19058,-1,1616406720,20.0,3.4000000000000696,-4.100000000000215,2021-03-22 09:32:00,2021-03-22 09:52:00,4.100000000000215,0.2,-4.300000000000215,2021-03
1,1616410020,79466,79474,1.19049,1.19002,1.19143,0.00046999999999997044,1.19012,1.18814,1.19031,1616409540,1616409600,3e-05,1.19143,1,1616410920,15.0,11.399999999999189,9.399999999999409,2021-03-22 10:47:00,2021-03-22 11:02:00,4.699999999999704,0.3,9.099999999999408,2021-03
1,1616413920,79531,79534,1.19269,1.19087,1.19633,0.0018199999999999328,1.19097,1.18984,1.19099,1616410800,1616413200,2e-05,1.19633,-1,1616485800,1198.0,19.899999999999363,-18.199999999999328,2021-03-22 11:52:00,2021-03-23 07:50:00,18.199999999999328,0.2,-18.399999999999327,2021-03
1,1616418240,79603,79604,1.19211,1.19155,1.1932299999999998,0.0005599999999998939,1.19165,1.19102,1.19209,1616417340,1616417400,2e-05,1.1932299999999998,-1,1616420520,38.0,6.999999999999229,-5.599999999998939,2021-03-22 13:04:00,2021-03-22 13:42:00,5.599999999998939,0.2,-5.799999999998939,2021-03
1,1616434380,79872,79872,1.19431,1.1934,1.19613,0.0009099999999999664,1.1935,1.1934,1.19365,1616432460,1616433000,2e-05,1.19613,-1,1616443320,149.0,3.6999999999998145,-9.099999999999664,2021-03-22 17:33:00,2021-03-22 20:02:00,9.099999999999664,0.2,-9.299999999999663,2021-03
-1,1616445060,80050,80054,1.1936,1.19402,1.1927599999999998,0.00042000000000008697,1.19392,1.19392,1.19396,1616441760,1616444400,4e-05,1.1927599999999998,-1,1616458560,225.0,7.399999999999629,-4.20000000000087,2021-03-22 20:31:00,2021-03-23 00:16:00,4.20000000000087,0.4,-4.60000000000087,2021-03
-1,1616515260,81214,81223,1.1869,1.18741,1.18588,0.0005100000000000104,1.18731,1.18717,1.18763,1616513400,1616514900,2e-05,1.18588,1,1616517240,33.0,10.799999999999699,10.200000000000209,2021-03-23 16:01:00,2021-03-23 16:34:00,5.1000000000001044,0.2,10.00000000000021,2021-03
1,1616586900,82399,82409,1.18341,1.18282,1.1845900000000003,0.0005900000000000905,1.18292,1.183,1.18307,1616585520,1616586600,3e-05,1.1845900000000003,-1,1616589660,46.0,2.4000000000001798,-5.9000000000009045,2021-03-24 11:55:00,2021-03-24 12:41:00,5.9000000000009045,0.3,-6.200000000000904,2021-03
1,1616640900,83291,83301,1.18232,1.18182,1.18332,0.0004999999999999449,1.18192,1.18204,1.18209,1616639760,1616640600,4e-05,1.18332,-1,1616652000,185.0,4.500000000000615,-4.999999999999449,2021-03-25 02:55:00,2021-03-25 06:00:00,4.999999999999449,0.4,-5.39999999999945,2021-03
-1,1616658360,83581,83590,1.18127,1.18193,1.1799500000000003,0.0006599999999998829,1.18183,1.18143,1.18192,1616657880,1616658000,2e-05,1.1799500000000003,1,1616676060,295.0,17.100000000001003,13.199999999997658,2021-03-25 07:46:00,2021-03-25 12:41:00,6.599999999998829,0.2,12.999999999997659,2021-03
1,1616774160,85500,85500,1.18012,1.17842,1.1835200000000001,0.0017000000000000348,1.17852,1.17827,1.17854,1616771040,1616772600,2e-05,1.1835200000000001,-1,1616782500,139.0,0.0,-17.000000000000348,2021-03-26 15:56:00,2021-03-26 18:15:00,17.000000000000348,0.2,-17.200000000000347,2021-03
1,1617038460,87005,87009,1.17749,1.17705,1.17837,0.00043999999999999595,1.17715,1.17707,1.17732,1617037140,1617037800,3e-05,1.17837,-1,1617040680,37.0,1.9999999999997797,-4.3999999999999595,2021-03-29 17:21:00,2021-03-29 17:58:00,4.3999999999999595,0.3,-4.699999999999959,2021-03
1,1617265500,89323,89328,1.17399,1.172,1.1779700000000004,0.0019900000000001583,1.1721,1.17184,1.1723,1617260700,1617264300,2e-05,1.1779700000000004,1,1617293940,474.0,40.000000000000036,39.800000000003166,2021-04-01 08:25:00,2021-04-01 16:19:00,19.900000000001583,0.2,39.60000000000316,2021-04
1,1617305640,89991,89997,1.17705,1.17656,1.1780299999999997,0.0004899999999998794,1.17666,1.17663,1.17666,1617302100,1617305100,2e-05,1.1780299999999997,1,1617316140,175.0,9.900000000000464,9.799999999997588,2021-04-01 19:34:00,2021-04-01 22:29:00,4.899999999998794,0.2,9.59999999999759,2021-04
1,1617334860,90460,90469,1.17797,1.17768,1.1785499999999998,0.00028999999999990145,1.17778,1.17776,1.17789,1617334380,1617334500,3e-05,1.1785499999999998,-1,1617337080,37.0,0.5999999999994898,-2.8999999999990145,2021-04-02 03:41:00,2021-04-02 04:18:00,2.8999999999990145,0.3,-3.1999999999990143,2021-04
